,Station,ymdh,time_jjj,t2m,d2m,u10,v10,blh,sp,e,tp,fal,wind_direction,wind_speed,bc
440,daxing,2016072315,4903,32.45510144,28.01817952,-0.356903719,2.60195865,862.2064755,99649.08852,-0.000398226,6.69E-05,0.16153997,-24.53699702,2.626322349,3647
441,daxing,2016072316,4904,32.47461072,27.16585701,-0.13621115,2.629322593,902.0485899,99637.019,-0.000382847,4.37E-05,0.16153997,-9.316509554,2.632848415,3340
442,daxing,2016072317,4905,32.80139118,26.87885046,0.449200264,3.076109738,897.4928388,99606.66231,-0.000281508,0.000116753,0.16153997,26.10068,3.10873479,4805
443,daxing,2016072318,4906,29.14218167,26.46356066,-0.016558552,2.183950825,463.1226765,99681.27392,-0.000164321,0.00026739,0.161564521,-1.364720407,2.184013597,1647
444,daxing,2016072319,4907,29.40799562,26.47008354,-0.847922528,2.025900462,355.3584543,99807.82108,-6.97E-05,-1.73E-18,0.161564521,-71.34969115,2.196188812,5853
445,daxing,2016072320,4908,29.43847887,27.18325135,-0.419832123,1.603174716,99.65656814,99867.07148,-1.04E-05,-1.73E-18,0.161564521,-46.10231373,1.657235101,3744
446,daxing,2016072321,4909,28.59957979,26.73860862,-0.531064723,-0.343439602,27.17870925,99943.14606,-1.92E-07,-1.73E-18,0.161564521,179.4139927,0.632440116,5797
447,daxing,2016072322,4910,28.40692564,26.92124915,-1.112930875,-0.369859961,33.63959267,99932.90525,6.03E-06,-1.73E-18,0.161564521,224.9908798,1.172779401,7841
448,daxing,2016072323,4911,27.29245797,26.44725347,-1.255184519,-0.04809773,36.20737967,99939.48863,4.72E-06,-1.73E-18,0.161564521,275.8492467,1.256105715,7656
449,daxing,2016072400,4912,26.67425763,26.00261074,-1.249423468,0.272720916,44.73905906,99956.67856,8.11E-06,-1.73E-18,0.161564521,-244.0601427,1.278841546,4309
450,daxing,2016072401,4913,26.55842127,25.90802903,-0.823105693,0.485499166,40.43180345,99962.16471,7.66E-06,-1.73E-18,0.161564521,-186.8188066,0.955621485,4690
451,daxing,2016072402,4914,26.56573725,25.75474144,-0.465477373,0.282628551,30.32631912,99987.40099,1.05E-05,-1.73E-18,0.161564521,-184.5205442,0.544562285,3720
452,daxing,2016072403,4915,26.2023769,25.46990917,-0.620582592,-0.020733787,25.77056799,99959.60451,2.81E-06,-1.73E-18,0.161564521,276.7317394,0.620928856,378
453,daxing,2016072404,4916,25.44151494,25.14811394,-0.622355223,-0.069800168,34.5507429,99982.28059,4.68E-06,-1.73E-18,0.161564521,262.6394752,0.626257206,3313
454,daxing,2016072405,4917,25.73781214,25.23943421,-0.681738365,0.137788368,42.91675861,99987.76674,9.17E-06,-1.73E-18,0.161564521,-246.8465295,0.695523423,3991
455,daxing,2016072406,4918,27.97772146,26.25265433,-0.805379382,-0.102825617,65.11569139,100047.3829,3.27E-06,3.67E-06,0.161564521,259.8857675,0.811916903,4423
456,daxing,2016072407,4919,27.76311937,26.51900511,-1.31057924,-0.246722216,103.1355054,100128.5779,-1.62E-05,1.02E-05,0.161564521,249.2495578,1.333600313,1838
457,daxing,2016072408,4920,27.43390026,26.38202471,-1.900422232,-0.227850531,178.6781423,100129.6751,-7.49E-05,5.31E-06,0.161564521,261.2648194,1.914032529,2106
458,daxing,2016072409,4921,27.93016759,26.39289617,-2.006336939,-0.090559022,423.280562,100136.2585,-0.000171195,2.08E-05,0.161564521,274.62428,2.008379657,6078
459,daxing,2016072411,4923,32.02223927,26.9625607,-0.715861513,0.138731952,580.992383,100118.7028,-0.000331447,0.000231466,0.161564521,-248.2869701,0.72918054,2999
460,daxing,2016072412,4924,32.28805322,26.91363913,-0.282453214,0.2557364,728.7643833,100125.2862,-0.000454347,0.000155943,0.161564521,-150.299902,0.381026146,4024
461,daxing,2016072415,4927,34.84864635,27.48873939,-1.437322362,0.997865416,979.9933501,99968.38235,-0.000495782,7.84E-05,0.161564521,-173.5088052,1.749751686,8767
462,daxing,2016072416,4928,35.02666854,28.08340828,-1.20732348,0.832266379,994.3232582,99931.44228,-0.000369398,6.16E-05,0.161564521,-174.1058981,1.466389208,4613
463,daxing,2016072417,4929,33.82806709,26.44399204,-1.893331707,1.080900831,321.0660731,99978.62316,-0.000263675,0.001063437,0.161564521,-189.3689384,2.180149435,128
464,daxing,2016072418,4930,29.81525186,26.46573496,-0.586902602,1.150254273,211.4795504,99992.5214,-0.000164002,0.00129776,0.161589071,-84.92469218,1.291332474,3746
465,daxing,2016072419,4931,28.94708886,26.27113581,0.381397125,0.123634604,74.80701652,100022.8781,-5.52E-05,0.002161164,0.161589071,226.3179966,0.400935509,2478
466,daxing,2016072420,4932,28.93855355,26.4526892,0.374306601,1.13610051,97.42010849,100101.8786,-3.09E-05,0.001559435,0.161589071,57.2878824,1.196172981,2502
467,daxing,2016072422,4934,28.3605911,25.9308591,-1.42978868,-0.152835583,74.558521,100183.0736,-2.50E-05,0.002313434,0.161589071,263.5752357,1.437934068,5204
468,daxing,2016072423,4935,26.97909014,25.53078935,-1.127111923,0.779425661,109.5135569,100186.731,-2.83E-05,0.00155372,0.161589071,-173.8406167,1.370359679,188
469,daxing,2016072500,4936,26.89983369,25.46882203,-1.272467672,0.376043392,128.8962072,100164.7865,-2.60E-05,0.002579599,0.161589071,-231.0213542,1.326869477,4314
470,daxing,2016072502,4938,26.80472595,25.37315317,-2.458801022,0.703938921,207.3379585,100093.1008,-2.41E-05,0.001852135,0.161589071,-232.5530134,2.557583326,3894
471,daxing,2016072503,4939,26.6974249,25.27639718,-3.131071358,1.8258606,281.3067905,100056.8922,-2.99E-05,0.002460396,0.161589071,-187.715577,3.624551666,2812
472,daxing,2016072505,4941,25.8902284,25.03178931,-3.284847105,3.255862538,373.2501315,99968.38235,-2.67E-05,0.00255633,0.161589071,-142.169318,4.625025553,1914
473,daxing,2016072506,4942,26.4742875,25.45903771,-2.667528331,1.983439171,328.0239475,99979.72039,-2.61E-05,0.002415083,0.161589071,-167.6585486,3.32411467,7547
474,daxing,2016072507,4943,26.40722435,25.52861506,-2.258936867,1.762168663,283.626082,99962.8962,-3.09E-05,0.001264285,0.161589071,-163.4968017,2.864966696,2327
475,daxing,2016072508,4944,26.24749211,25.461212,-1.796723313,1.924465155,348.0692525,99920.46999,-4.48E-05,0.000717667,0.161589071,-135.1950122,2.632827529,3714
476,daxing,2016072509,4945,25.88778974,25.42207475,-1.51132971,2.885033926,365.8780978,99921.56722,-7.41E-05,0.00024657,0.161589071,-86.85833957,3.25692159,610
477,daxing,2016072510,4946,27.31684457,25.3785889,-0.86742147,3.289359779,394.7864095,99870.36317,-0.00013124,0.000104915,0.161589071,-46.41040053,3.401809484,3461
478,daxing,2016072511,4947,27.49730542,25.43403335,0.528082347,3.048745794,543.1382327,99863.77979,-0.00016507,8.41E-05,0.161589071,30.87202033,3.094143158,3622
479,daxing,2016072513,4949,29.65186164,25.82975452,1.332856857,1.557882672,706.4826187,99767.95507,-0.000197963,2.49E-05,0.161589071,127.3880061,2.050245307,4964
480,daxing,2016072514,4950,30.19446351,26.19938417,0.824111737,1.056839432,763.9679147,99707.60744,-0.000294583,1.35E-05,0.161589071,119.2131141,1.340175265,8598
481,daxing,2016072515,4951,31.46744409,26.66903127,0.025541436,0.994562871,819.796574,99693.70919,-0.00035209,4.65E-05,0.161589071,4.621576298,0.994890783,5684
482,daxing,2016072518,4954,28.84588447,25.59166953,0.86133699,-1.639452577,262.4211312,99701.75554,-0.000145121,0.000502122,0.161601347,-87.07419273,1.851946587,1729
483,daxing,2016072519,4955,29.05682857,26.27004867,-0.937883556,0.006630156,62.21657703,99754.42257,-5.28E-05,1.67E-05,0.161601347,-281.4708906,0.93790699,3417
484,daxing,2016072520,4956,29.1555943,26.89841909,-1.338498179,0.39114074,42.58543125,99798.31175,-6.49E-06,-1.73E-18,0.161601347,-231.5680265,1.394477843,3807
485,daxing,2016072521,4957,29.29093994,27.23326007,-1.338498179,-0.542064088,50.95144697,99869.26594,-4.82E-06,6.53E-06,0.161601347,213.4808663,1.444095167,3653
486,daxing,2016072522,4958,28.93855355,26.77013585,-0.337404777,-1.6380372,75.46967123,99944.97478,-9.91E-06,0.000228608,0.161601347,36.56519817,1.672425739,7464
487,daxing,2016072600,4960,26.35357382,21.38006572,-0.944530922,-3.44971897,444.1541854,100059.4524,-5.39E-05,-1.73E-18,0.161601347,48.10493946,3.576688361,210
488,daxing,2016072601,4961,25.79755932,20.33314407,-1.735124383,-3.662025427,416.9853423,100062.3784,-5.48E-05,-1.73E-18,0.161601347,79.64665947,4.052294024,2188
489,daxing,2016072604,4964,24.32338927,19.80479109,-1.810461204,-1.554058201,258.2795393,100131.1381,-3.28E-05,-1.73E-18,0.161601347,155.0626306,2.385972897,2518
490,daxing,2016072605,4965,23.52350875,20.04939895,-1.435106573,-1.100194175,148.3616893,100163.6892,-1.91E-05,-1.73E-18,0.161601347,165.0127299,1.808302546,453
491,daxing,2016072606,4966,25.58295723,20.99739031,-0.792970965,-0.86618528,83.67002326,100271.5835,-2.15E-05,-1.73E-18,0.161613622,133.4338801,1.174342322,2532
492,daxing,2016072607,4967,26.02435471,21.02674326,-1.299500296,-0.809098432,204.6873396,100235.0091,-8.32E-05,-1.73E-18,0.161613622,182.5034994,1.5307976,1036
493,daxing,2016072609,4969,26.21700886,20.73103953,-1.222390844,-0.994512738,487.8065644,100198.0691,-0.000330398,-1.73E-18,0.161613622,159.8093238,1.575847379,3042
494,daxing,2016072610,4970,29.30191391,20.6429807,-1.095647722,-0.895436391,627.4610445,100162.592,-0.000451013,-1.73E-18,0.161613622,159.4107414,1.415008926,2638
495,daxing,2016072611,4971,29.13242703,20.81366263,-0.867864628,-0.481674696,756.5130492,100135.527,-0.000551734,-1.73E-18,0.161613622,191.5404829,0.992572176,5430
496,daxing,2016072612,4972,29.3177652,21.10501777,-0.733587824,0.057111914,859.9700158,100118.7028,-0.000618233,-1.73E-18,0.161613622,-268.7580329,0.735807628,5616
497,daxing,2016072613,4973,31.45403146,21.00282604,-0.59133418,0.546832142,920.6857536,100049.2116,-0.000646143,-1.73E-18,0.161613622,-148.4060441,0.805420079,2030
498,daxing,2016072614,4974,31.63936963,21.28439687,-0.355574246,1.001639753,882.2517804,100005.3224,-0.000639025,-1.73E-18,0.161613622,-61.40074048,1.062880633,4266
499,daxing,2016072615,4975,31.66009824,21.33549274,-0.208889024,1.572508227,842.8238252,99982.64633,-0.000581687,-1.73E-18,0.161613622,-23.77168734,1.586321767,4073
500,daxing,2016072616,4976,32.32585246,21.5377019,0.016235123,1.997121142,719.0730581,99935.8312,-0.000500278,-1.73E-18,0.161613622,1.463235099,1.997187131,3682
501,daxing,2016072617,4977,31.93200885,21.95190455,0.287447678,2.467969685,645.4355535,99920.10424,-0.000384589,-1.73E-18,0.161613622,20.87080119,2.484653001,726
502,daxing,2016072621,4981,28.91538628,23.11080224,1.158252696,2.297180935,137.3450548,100018.4892,-1.71E-05,-1.73E-18,0.161613622,84.0612319,2.572661959,9065
503,daxing,2016072622,4982,28.20207819,23.36410727,1.090006399,2.132997275,123.346474,100014.8317,-1.53E-05,-1.73E-18,0.161613622,85.03658743,2.395368724,11363
504,daxing,2016072623,4983,25.34518786,22.38676297,0.955729595,1.983439171,110.2590435,100036.4106,-1.21E-05,-1.73E-18,0.161613622,80.82473841,2.201692531,9539
505,daxing,2016072701,4985,24.68431097,22.45634032,1.014226421,1.967398238,123.9262969,100028.73,-7.03E-06,-1.73E-18,0.161613622,85.67706269,2.213438741,6376
506,daxing,2016072702,4986,24.71357489,22.37045578,0.78378438,1.741409809,120.778687,99972.40552,-5.70E-06,-1.73E-18,0.161613622,76.12659708,1.909666483,6280
507,daxing,2016072705,4989,24.17341168,22.31827277,-0.251875328,1.61968744,63.45905461,99923.76167,-2.74E-06,-1.73E-18,0.161613622,-27.76912746,1.639154839,2939
508,daxing,2016072706,4990,26.66816098,23.64241666,-0.112723788,0.452473717,35.29622945,99919.7385,-6.24E-06,-1.73E-18,0.161638173,-43.94837055,0.466303674,4674
509,daxing,2016072707,4991,26.23407948,23.19125105,-0.24744375,0.340658983,116.2229359,99961.79897,-5.68E-05,-1.73E-18,0.161638173,-113.0767607,0.421042696,1879
510,daxing,2016072708,4992,25.97802016,23.30757567,-0.02099013,0.379817729,249.9963554,99931.44228,-0.000156884,-1.73E-18,0.161638173,-9.93735619,0.380397283,8628
511,daxing,2016072710,4994,30.09935577,24.9676477,0.133228774,0.34443332,469.003737,99900.35411,-0.000396316,-1.73E-18,0.161638173,66.43448959,0.369302339,2323
512,daxing,2016072711,4995,30.30420322,25.14920109,0.286118205,0.921435092,567.6564569,99905.10877,-0.000504998,-1.73E-18,0.161638173,54.19336479,0.964834833,2653
513,daxing,2016072712,4996,30.6443963,25.10680239,0.576829702,1.654600058,651.6479414,99866.33999,-0.000580638,-1.73E-18,0.161638173,60.38037445,1.75226535,5263
514,daxing,2016072714,4998,33.2891232,26.27113581,1.57659363,2.838798298,878.5243477,99750.76513,-0.000609485,-1.73E-18,0.161638173,91.2527014,3.247217771,5726
515,daxing,2016072715,4999,33.83294441,26.45160206,1.99803667,2.882674966,918.946285,99693.70919,-0.000549412,-1.73E-18,0.161638173,109.0967168,3.507415785,2023
516,daxing,2016072716,5000,33.6866248,25.82975452,1.965686152,3.166693826,943.0503501,99646.52832,-0.000469014,-1.73E-18,0.161638173,99.99511146,3.727180146,352
517,daxing,2016072717,5001,33.61224567,26.3298417,1.841158819,3.317667307,948.0202604,99623.4865,-0.000351771,-1.73E-18,0.161638173,91.19521944,3.794309181,978
518,daxing,2016072718,5002,30.69804683,25.99826215,1.299620024,2.134884443,704.9088137,99631.53285,-0.000210664,-1.73E-18,0.161638173,98.42969011,2.499348674,2473
519,daxing,2016072719,5003,30.42613622,25.66124688,0.797079113,1.81029146,349.6430574,99712.72784,-9.11E-05,-1.73E-18,0.161638173,74.65712197,1.978001588,3928
520,daxing,2016072720,5004,30.36882771,25.1448525,0.683187566,1.479565178,132.5408081,99766.12635,-2.20E-05,-1.73E-18,0.161638173,77.8646214,1.62968045,3517
521,daxing,2016072721,5005,29.67990623,25.48186778,0.42216764,1.548918621,81.43356362,99806.3581,-1.09E-05,-1.73E-18,0.161638173,47.89673518,1.605420322,4282
522,daxing,2016072723,5007,26.27919469,24.22730123,0.508583405,1.905593469,84.49834165,99845.85837,-4.63E-06,-1.73E-18,0.161638173,46.94592111,1.972293982,7253
523,daxing,2016072800,5008,26.14384905,24.12076092,0.590567593,2.121202472,135.8540817,99825.74249,-2.33E-06,-1.73E-18,0.161638173,48.87634846,2.201878745,3563
524,daxing,2016072801,5009,25.70245157,24.18707683,0.928253813,2.1674381,174.6193822,99838.54351,3.32E-08,-1.73E-18,0.161638173,72.83503636,2.357847124,4525
525,daxing,2016072802,5010,25.23422883,24.10988946,0.995170636,1.712630489,163.8512432,99785.51074,3.07E-06,-1.73E-18,0.161638173,94.75011172,1.980774543,3697
526,daxing,2016072803,5011,25.21593888,24.14576528,0.744786497,1.301699546,120.8615189,99793.55709,6.76E-06,-1.73E-18,0.161638173,93.54615234,1.499709517,6024
527,daxing,2016072804,5012,24.14536709,23.62937091,0.337967664,1.543728908,72.48772503,99765.39486,4.55E-06,-1.73E-18,0.161638173,38.79520439,1.580291455,2338
528,daxing,2016072806,5014,26.91324632,24.32623153,-0.284669003,0.497293969,38.609503,99858.29364,-1.69E-06,-1.73E-18,0.161650449,-93.58295038,0.57300762,2491
529,daxing,2016072809,5017,26.54013132,23.66850816,-0.737133086,-0.74870904,313.0313847,99860.85384,-0.000198432,5.72E-06,0.161650449,139.9693471,1.050680928,2298
530,daxing,2016072810,5018,30.93825485,24.16424676,-0.74023519,0.043429942,405.1403894,99866.33999,-0.000306946,3.88E-05,0.161650449,-272.1947477,0.741508123,5201
531,daxing,2016072811,5019,30.96508011,23.84680012,-0.459273164,1.421534747,740.692168,99861.95107,-0.000388842,7.35E-06,0.161650449,-56.24940856,1.493885161,7869
532,daxing,2016072812,5020,31.1187157,23.60871513,-0.084804849,2.090535983,1001.446796,99811.47851,-0.000490031,-1.73E-18,0.161650449,-7.297892886,2.092255377,1593
533,daxing,2016072813,5021,33.6500449,23.95551472,0.217871908,2.424093018,1265.100539,99756.98277,-0.000573388,-1.73E-18,0.161650449,16.13463423,2.433864237,10183
534,daxing,2016072814,5022,33.90732354,23.83375436,0.399566594,2.696317075,1229.56568,99739.79284,-0.000551903,9.39E-06,0.161650449,26.48143408,2.725762138,10480
535,daxing,2016072815,5023,34.34872103,23.81309859,0.400009752,2.741609119,1290.115754,99718.57973,-0.00052152,-1.73E-18,0.161650449,26.07857704,2.770636816,6485
536,daxing,2016072816,5024,34.64623756,24.1555496,0.512571825,3.122817158,1354.724589,99681.63967,-0.000412331,-1.73E-18,0.161650449,29.28365893,3.164603748,7921
537,daxing,2016072817,5025,34.87181362,24.75347992,0.895460138,2.728870732,1228.406034,99656.40339,-0.000327382,-1.73E-18,0.161650449,57.07297907,2.872034876,11556
538,daxing,2016072818,5026,31.20284947,25.12963246,-0.024092234,0.722810606,244.3637904,99693.70919,-0.000142011,-1.73E-18,0.161662724,-5.997417892,0.723212007,1038
539,daxing,2016072819,5027,31.25528066,25.19812266,-0.777903601,1.154500403,60.06294923,99749.6679,-5.24E-05,-1.73E-18,0.161662724,-106.7265994,1.392122549,11797
540,daxing,2016072820,5028,31.36380104,25.56122944,-0.415843703,1.171484919,32.31428325,99784.41351,-1.09E-05,1.80E-05,0.161662724,-61.39743233,1.243102128,9526
541,daxing,2016072822,5030,28.55690324,24.3327544,0.061437215,1.384263169,41.50861735,99896.33093,-3.34E-05,0.000436805,0.161662724,7.983630857,1.38562587,8257
542,daxing,2016072823,5031,25.96704619,23.68916394,-0.597095231,1.387565713,49.54330571,99910.22918,-1.69E-05,0.001284697,0.161662724,-73.14603246,1.510583107,3580
543,daxing,2016072900,5032,25.83779721,23.8794145,-1.190926642,0.663364798,43.82790884,99910.22918,-2.11E-05,0.003672428,0.161662724,-191.2648983,1.363216462,6327
544,daxing,2016072901,5033,25.61222115,24.0729265,-2.040903245,0.817640823,86.81763313,99906.93749,-1.97E-05,1.47E-05,0.161662724,-214.1549281,2.19859559,5482
545,daxing,2016072902,5034,25.73415415,24.03922497,-3.080108215,0.148167795,132.0438171,99949.3637,-1.26E-05,5.31E-06,0.161662724,-274.091156,3.083669942,5638
546,daxing,2016072903,5035,25.74878611,24.01965634,-2.794271453,0.245828765,151.3436355,99939.85438,-1.80E-05,0.000317602,0.161662724,-266.9483289,2.805064123,4669
547,daxing,2016072904,5036,24.76356743,23.50869769,-2.447722077,0.171757401,173.8738956,100002.0307,-1.40E-05,4.08E-07,0.161662724,-270.1333537,2.453740812,7065
548,daxing,2016072907,5039,26.9937221,23.10971509,-1.198017166,-0.681242766,192.4282275,100140.2817,-5.20E-05,-1.73E-18,0.161662724,189.6756211,1.3781643,3133
549,daxing,2016072908,5040,26.76814604,22.94881748,-1.139077183,-0.575089537,290.5839564,100153.8142,-0.00014276,-1.73E-18,0.161662724,198.5863979,1.276019124,4397
550,daxing,2016072909,5041,26.52915735,22.98578044,-1.198460324,-0.354290821,415.3287055,100199.1663,-0.000224338,-1.73E-18,0.161662724,231.0050142,1.249731625,2641
551,daxing,2016072911,5043,30.262746,24.50778492,-1.444412886,0.264228658,707.9735918,100251.8333,-0.000391352,3.67E-06,0.161662724,-250.1757573,1.468381888,6222
552,daxing,2016072912,5044,30.53709526,25.02417929,-1.419596051,0.341602567,855.0001055,100214.8933,-0.000421641,2.78E-05,0.161662724,-240.2374142,1.460118236,2039
553,daxing,2016072914,5046,33.21962139,26.15698548,-1.36021291,1.084203376,863.448953,100144.3048,-0.000405794,3.43E-05,0.161662724,-161.6105198,1.739447073,1691
554,daxing,2016072915,5047,33.60005237,26.44725347,-1.527726547,1.55976984,923.4192043,100126.7492,-0.000450582,3.71E-05,0.161662724,-139.5036233,2.183307206,4031
555,daxing,2016072916,5048,33.6012717,26.77231014,-1.064626678,1.907480638,1035.076523,100123.4575,-0.000406,9.10E-05,0.161662724,-91.63177574,2.184470725,5198
556,daxing,2016072917,5049,34.11826764,26.17437981,0.480664466,1.086090544,374.9067682,100087.9804,-0.000267983,0.000216361,0.161662724,74.99751869,1.187699877,4581
557,daxing,2016072921,5053,30.34200245,25.89172184,-1.874275923,-0.038661888,110.5903708,100227.6943,-9.16E-06,-1.73E-18,0.161687275,279.0308902,1.874674632,8740
558,daxing,2016072922,5054,29.24216674,25.72864993,-1.914160122,-0.099994864,110.010548,100289.8706,-1.52E-05,0.001516163,0.161687275,273.3487594,1.916770186,7435
559,daxing,2016073023,5079,23.59544923,20.90933148,-0.98663091,-0.654350614,146.0423978,100629.6461,-1.81E-05,-1.73E-18,0.16169955,177.3334083,1.18389834,2889
560,daxing,2016073100,5080,23.55033402,20.85932276,-1.323873973,0.00521478,116.140104,100575.5161,-1.24E-05,-1.73E-18,0.16169955,-282.034317,1.323884244,2939
561,daxing,2016073101,5081,23.65763506,20.99739031,-0.64894469,-0.525551364,112.1641758,100521.7518,-1.03E-05,-1.73E-18,0.16169955,160.2134668,0.835064935,4377
562,daxing,2016073103,5083,24.08805857,21.35940995,-0.421161596,-0.913836284,123.346474,100536.7473,-6.22E-06,5.23E-05,0.16169955,77.73448461,1.006217593,574
563,daxing,2016073104,5084,23.73933018,21.50726181,-0.563858398,-0.939313059,130.7185077,100535.2843,-8.77E-06,5.72E-06,0.16169955,97.31362849,1.09555708,2401
564,daxing,2016073105,5085,24.14414775,21.67359516,-0.586459444,-0.829857286,136.6824,100519.5574,-8.60E-06,4.08E-07,0.16169955,110.7374232,1.016168192,5489
565,daxing,2016073107,5087,25.14521773,22.85858435,-2.811111449,-1.162470736,295.4710349,100684.1418,-2.78E-05,9.35E-05,0.16169955,212.1629991,3.041987145,2490
566,daxing,2016073108,5088,24.72089087,22.89446017,-2.183156889,-0.702945203,257.2855572,100710.8411,-5.61E-05,2.57E-05,0.16169955,226.6727777,2.29353569,5740
567,daxing,2016073109,5089,24.11854182,22.8879373,-1.707205444,-1.308726295,224.4841491,100728.7625,-8.27E-05,7.76E-06,0.16169955,165.0171618,2.151119463,6177
568,daxing,2016073110,5090,26.67669629,23.63806807,-1.108499297,-2.116434417,297.1276717,100726.568,-0.000108219,2.04E-06,0.16169955,86.84510472,2.389155779,6255
569,daxing,2016073111,5091,26.87300843,23.90115742,-0.938769871,-1.715882901,289.0101515,100680.8501,-0.000186406,1.02E-05,0.16169955,90.11135398,1.955899538,5371
570,daxing,2016073112,5092,27.21685951,24.12945809,-1.381041325,-1.0147998,405.7202122,100626.3544,-0.000241665,2.25E-05,0.16169955,168.6760922,1.713795138,7237
571,daxing,2016073113,5093,30.04204725,24.43603328,-2.110035857,-0.598679143,546.2858426,100571.8586,-0.00035016,0.00013594,0.16169955,232.9798931,2.193323513,10122
572,daxing,2016073114,5094,30.86143705,24.34906159,-1.940749589,-0.037718304,449.6210868,100517.3629,-0.000435634,0.000251469,0.16169955,279.2454944,1.94111608,5712
573,daxing,2016073115,5095,30.06521453,24.04574784,-1.159019283,0.055696538,625.141753,100465.0616,-0.000206692,0.000139614,0.16169955,-274.1001087,1.160356756,1062
574,daxing,2016073116,5096,28.37034574,24.3871117,-0.709657304,-0.205676301,272.3609519,100414.9548,-0.000185244,7.10E-05,0.16169955,231.9660903,0.738861442,7986
575,daxing,2016073117,5097,29.47262012,24.46429907,-0.39058371,-0.927046464,173.708232,100348.7553,-0.000124347,1.18E-05,0.16169955,71.77499676,1.005967584,7847
576,daxing,2016073119,5099,28.275238,24.84588734,-2.109592699,-1.233239555,266.148564,100471.645,-4.17E-05,8.16E-07,0.161711826,187.5217199,2.443616409,7291
577,daxing,2016073120,5100,28.45082153,25.06549084,-1.892888549,-0.086784685,214.3786648,100478.2284,-9.63E-06,1.63E-06,0.161711826,274.4965185,1.894876946,7342
578,daxing,2016073121,5101,28.56299989,25.20464554,-1.758168587,0.296782315,193.7535369,100540.7705,-5.66E-06,2.45E-06,0.161711826,-252.6427409,1.783041369,5671
579,daxing,2016073122,5102,28.40204832,25.27639718,-1.820653833,-0.614248283,196.2384921,100594.169,-5.72E-06,3.06E-05,0.161711826,224.1738236,1.921478944,9096
580,daxing,2016073123,5103,26.24505345,24.29687858,-1.590211793,-2.088598682,208.1662769,100647.5675,-1.46E-05,0.001972971,0.161711826,117.1337321,2.625074856,1514
581,daxing,2016080100,5104,25.65977502,24.15228816,-0.973336177,-1.946117459,160.1238104,100656.3453,-3.51E-05,0.005276768,0.161711826,83.47709775,2.175949558,744
582,daxing,2016080101,5105,25.30982729,23.79026852,-0.716747828,-2.483960485,182.6540705,100576.2476,-3.73E-05,0.00080911,0.161711826,50.56555892,2.585302137,2974
583,daxing,2016080102,5106,25.3951804,23.65002668,-0.917498298,-2.208433882,203.8590213,100592.706,-2.91E-05,2.04E-06,0.161711826,70.87602616,2.391439596,6234
584,daxing,2016080103,5107,25.419567,23.74786983,-0.993278277,-1.891861365,199.7174293,100555.7659,-3.62E-05,3.92E-05,0.161711826,87.02426865,2.136759499,4610
585,daxing,2016080104,5108,25.06108396,23.51739486,-0.769926761,-1.889974196,195.5758374,100555.7659,-3.47E-05,0.000222485,0.161711826,69.63250551,2.040781634,1102
586,daxing,2016080106,5110,26.71571485,23.74895697,-0.258079537,-1.625298813,127.9022251,100590.1458,-2.87E-05,9.27E-05,0.161711826,28.34536418,1.64566135,3676
587,daxing,2016080107,5111,26.33040655,23.83375436,-0.582027866,-2.054157857,185.4703531,100557.2289,-4.91E-05,0.000275146,0.161711826,49.69879975,2.135022468,5540
588,daxing,2016080109,5113,25.91827299,23.95986331,-2.054197978,-0.720873304,472.6483379,100638.4239,-0.000112546,0.00012206,0.161711826,221.9932819,2.177013471,4976
589,daxing,2016080111,5115,25.89388639,23.14559091,-0.382163712,-0.376936843,667.3859908,100711.2068,-0.000145439,0.000610711,0.161711826,142.6110593,0.536777875,6493
590,daxing,2016080112,5116,27.12662908,23.31409855,-0.757075185,-0.298147558,600.7063606,100710.4753,-0.000261221,7.35E-06,0.161711826,215.2139757,0.813667501,7790
591,daxing,2016080113,5117,28.97635278,23.68264106,-0.161914301,-0.953466823,640.6313069,100640.9841,-0.000309044,0.000223301,0.161711826,30.27810705,0.967116965,2977
592,daxing,2016080114,5118,29.49456806,24.01856919,-0.387924763,-0.78645241,788.6518027,100581.368,-0.000274933,8.16E-07,0.161711826,82.48325686,0.876922468,4711
593,daxing,2016080115,5119,30.2871326,23.92833607,-1.644277041,-0.403828995,990.1816663,100510.7795,-0.000418288,3.67E-06,0.161711826,239.3939218,1.693140527,9855
594,daxing,2016080116,5120,30.82851514,23.84897441,-2.223041088,0.425109773,583.4773381,100457.7468,-0.000329611,1.10E-05,0.161711826,-248.7327362,2.263322778,7684
595,daxing,2016080117,5121,30.33834446,24.02509207,-2.001462203,0.496350385,512.9874434,100439.8253,-0.00027291,2.45E-06,0.161711826,-238.9871993,2.062089876,4418
596,daxing,2016080118,5122,28.18256891,24.52409211,-1.917705385,-0.301921895,371.6763265,100379.112,-0.000162485,6.12E-06,0.161736377,254.6350185,1.941327065,8169
597,daxing,2016080120,5124,27.70946885,24.48278056,-1.496705503,0.586462681,41.17729,100533.4556,-8.28E-06,8.16E-07,0.161736377,-215.5226173,1.607502983,7711
598,daxing,2016080121,5125,27.24002678,24.5262664,-0.722952037,1.153085026,32.31428325,100623.0627,-3.68E-06,8.16E-07,0.161736377,-100.8029041,1.360979326,8785
599,daxing,2016080122,5126,26.88642106,24.66215966,-0.021876445,0.964839967,26.51605454,100665.1232,-6.60E-07,4.08E-07,0.161736377,-4.080558124,0.965087945,6916
